dna_id,classe_dna,escopo,motor_catalogo,lado_catalogo,tamanho,sequencia,evidencia_16e,score_descoberta_16e,aparicoes,gains,stops,winrate_pct,wilson_95_inferior_pct,profit_factor_r,expectancia_r,sequencia_max_stops,max_drawdown_r,dias_ativos_x,classe_alvo,acertos_classe_alvo,taxa_acerto_classe_alvo_pct,taxa_erro_classe_alvo_pct,dias_ativos_y,motores_ativos,lados_ativos,horas_ativas,taxa_alvo_media_dias_pct,taxa_alvo_desvio_dias_pp,cv_taxa_alvo_diaria,concentracao_melhor_dia_pct,hora_modal,motor_modal,lado_modal,dias_avaliados,taxa_alvo_min_dia_pct,taxa_alvo_max_dia_pct,taxa_alvo_mediana_dias_pct,dias_acima_50_pct,dias_acima_58_pct,proporcao_dias_acima_50_pct,proporcao_dias_acima_58_pct,taxa_primeira_metade_pct,taxa_segunda_metade_pct,degradacao_segunda_menos_primeira_pp,score_estabilidade,status_estabilidade
DNA_973119A96316,DNA_STOP,MOTOR_LADO,motor_operacional_c7_v3_1,COMPRA,3,AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU,FRACA,39.2002,6,2,4,33.333333333333336,9.676933255921684,0.5,-0.3333333333333333,2,2.0,2,STOP,4,66.66666666666667,33.33333333333333,2,1,1,6,66.66666666666667,0.0,0.0,50.0,3,motor_operacional_c7_v3_1,COMPRA,2,66.66666666666667,66.66666666666667,66.66666666666667,2,2,100.0,100.0,66.66666666666667,66.66666666666667,0.0,88.0,FORTE
DNA_F4AED977ED52,DNA_STOP,LADO,,COMPRA,3,AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_SUBIU,MODERADA,46.7686,6,2,4,33.333333333333336,9.676933255921684,0.5,-0.3333333333333333,3,3.0,3,STOP,4,66.66666666666667,33.33333333333333,3,1,1,5,77.77777777777779,31.426968052735443,0.4040610178208842,50.0,10,motor_operacional_c7_v3_1,COMPRA,3,33.333333333333336,100.0,100.0,2,2,66.66666666666667,66.66666666666667,100.0,33.333333333333336,-66.66666666666666,2.3417852409959323,INSTAVEL
DNA_9C10A16380AC,DNA_STOP,MOTOR_LADO,motor_operacional_c7_v3_1,COMPRA,3,AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_SUBIU,FRACA,40.0337,6,2,4,33.333333333333336,9.676933255921684,0.5,-0.3333333333333333,3,3.0,3,STOP,4,66.66666666666667,33.33333333333333,3,1,1,5,77.77777777777779,31.426968052735443,0.4040610178208842,50.0,10,motor_operacional_c7_v3_1,COMPRA,3,33.333333333333336,100.0,100.0,2,2,66.66666666666667,66.66666666666667,100.0,33.333333333333336,-66.66666666666666,2.3417852409959323,INSTAVEL
DNA_980C621DFC9C,DNA_STOP,MOTOR_LADO,motor_operacional_c7_v3_1,COMPRA,3,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_ESTAVEL,FRACA,54.9432,6,2,4,33.333333333333336,9.676933255921684,0.5,-0.3333333333333333,2,3.0,3,STOP,4,66.66666666666667,33.33333333333333,3,1,1,5,55.55555555555557,41.5739709641549,0.7483314773547881,50.0,12,motor_operacional_c7_v3_1,COMPRA,3,0.0,100.0,66.66666666666667,2,2,66.66666666666667,66.66666666666667,100.0,0.0,-100.0,0.0,INSTAVEL
DNA_239E845429E1,DNA_STOP,MOTOR_LADO,motor_operacional_c7_v3_1,COMPRA,3,AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_SUBIU > CAMPANHA_ENTRADAS_ACELEROU_POS,FRACA,51.4652,6,2,4,33.333333333333336,9.676933255921684,0.5,-0.3333333333333333,4,4.0,3,STOP,4,66.66666666666667,33.33333333333333,3,1,1,3,55.55555555555557,41.5739709641549,0.7483314773547881,50.0,12,motor_operacional_c7_v3_1,COMPRA,3,0.0,100.0,66.66666666666667,2,2,66.66666666666667,66.66666666666667,100.0,0.0,-100.0,0.0,INSTAVEL
DNA_A6366B77E8D0,DNA_GAIN,LADO,,VENDA,5,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,FRACA,67.5002,6,4,2,66.66666666666667,29.998832134152863,2.0,0.3333333333333333,1,1.0,3,GAIN,4,66.66666666666667,33.33333333333333,3,2,1,6,66.66666666666667,23.570226039551585,0.3535533905932737,33.333333333333336,10,motor_c7_dna_fluxo_v5_2,VENDA,3,50.0,100.0,50.0,3,1,100.0,33.333333333333336,50.0,100.0,50.0,71.7157287525381,MODERADA
DNA_DCD5DBB2C846,DNA_STOP,LADO,,VENDA,5,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,FRACA,56.1959,6,2,4,33.333333333333336,9.676933255921684,0.5,-0.3333333333333333,2,3.0,2,STOP,4,66.66666666666667,33.33333333333333,2,2,1,4,62.5,12.5,0.2,66.66666666666667,11,motor_c7_dna_fluxo_v5_2,VENDA,2,50.0,75.0,62.5,2,1,100.0,50.0,50.0,75.0,25.0,58.66666666666666,FRACA
DNA_0F6BB946407D,DNA_GAIN,LADO,,VENDA,2,AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS,FRACA,50.1204,3,2,1,66.66666666666667,20.765495512648787,2.0,0.3333333333333333,1,1.0,2,GAIN,2,66.66666666666667,33.33333333333333,2,2,1,2,50.0,50.0,1.0,66.66666666666667,8,motor_c7_dna_fluxo_v5_2,VENDA,2,0.0,100.0,50.0,1,1,50.0,50.0,100.0,0.0,-100.0,0.0,INSTAVEL
DNA_200784D63B62,DNA_GAIN,MOTOR_LADO,motor_operacional_c7_v3_1,COMPRA,3,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_SUBIU,FRACA,35.913,3,2,1,66.66666666666667,20.765495512648787,2.0,0.3333333333333333,1,1.0,3,GAIN,2,66.66666666666667,33.33333333333333,3,1,1,2,66.66666666666667,47.14045207910317,0.7071067811865475,33.333333333333336,12,motor_operacional_c7_v3_1,COMPRA,3,0.0,100.0,100.0,2,2,66.66666666666667,66.66666666666667,100.0,0.0,-100.0,0.0,INSTAVEL
DNA_AA5EF9069F15,DNA_GAIN,MOTOR_LADO,motor_c7_dna_fluxo_v5_2,VENDA,3,AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ESTAVEL,FRACA,29.8988,3,2,1,66.66666666666667,20.765495512648787,2.0,0.3333333333333333,1,1.0,2,GAIN,2,66.66666666666667,33.33333333333333,2,1,1,3,75.0,25.0,0.3333333333333333,66.66666666666667,10,motor_c7_dna_fluxo_v5_2,VENDA,2,50.0,100.0,75.0,2,1,100.0,50.0,100.0,50.0,-50.0,8.0,INSTAVEL
DNA_CF7C4A6B5337,DNA_STOP,MOTOR_LADO,motor_operacional_c7_v3_1,VENDA,3,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,FRACA,44.8917,3,1,2,33.333333333333336,6.149031527616051,0.5,-0.3333333333333333,1,1.0,2,STOP,2,66.66666666666667,33.33333333333333,2,1,1,3,75.0,25.0,0.3333333333333333,66.66666666666667,11,motor_operacional_c7_v3_1,VENDA,2,50.0,100.0,75.0,2,1,100.0,50.0,100.0,50.0,-50.0,8.0,INSTAVEL
DNA_6BFF2F641F08,DNA_STOP,LADO,,COMPRA,2,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_CAIU,MODERADA,43.547,26,9,17,34.61538461538461,19.412014972852127,0.5294117647058824,-0.3076923076923077,4,10.0,4,STOP,17,65.38461538461539,34.61538461538461,4,2,1,15,67.16269841269842,7.324492841778659,0.1090559643207221,34.61538461538461,15,motor_c7_dna_fluxo_v5_2,COMPRA,4,55.55555555555556,75.0,69.04761904761905,4,3,100.0,75.0,73.21428571428572,61.111111111111114,-12.103174603174608,81.59298317180254,FORTE
DNA_896C5CCD29FD,DNA_STOP,LADO,,COMPRA,3,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_ESTAVEL,MODERADA,43.0284,14,5,9,35.714285714285715,16.344490737202737,0.5555555555555556,-0.2857142857142857,3,6.0,3,STOP,9,64.28571428571429,35.71428571428571,3,2,1,9,61.66666666666666,25.927248643506744,0.4204418698947039,35.714285714285715,11,motor_c7_dna_fluxo_v5_2,COMPRA,3,25.0,80.0,80.0,2,2,66.66666666666667,66.66666666666667,80.0,25.0,-55.0,21.793221836995116,INSTAVEL
DNA_DABBDF1E34DF,DNA_GAIN,MOTOR_LADO,motor_operacional_c7_v3_1,VENDA,3,AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ACELEROU_POS > CONFIRMACOES_CANDIDATA_SUBIU,FRACA,34.6131,11,7,4,63.63636363636363,35.37967768916372,1.75,0.2727272727272727,2,2.0,4,GAIN,7,63.63636363636363,36.36363636363637,4,1,1,7,60.0,42.42640687119285,0.7071067811865476,45.45454545454545,11,motor_operacional_c7_v3_1,VENDA,4,0.0,100.0,70.0,2,2,50.0,50.0,50.0,70.0,20.0,51.63636363636364,FRACA
DNA_279BD6642AFF,DNA_GAIN,LADO,,COMPRA,4,AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ESTAVEL,FRACA,42.5106,8,5,3,62.5,30.573785458380183,1.6666666666666667,0.25,3,3.0,4,GAIN,5,62.5,37.5,4,2,1,6,62.5,41.4578098794425,0.66332495807108,50.0,1,motor_c7_dna_fluxo_v5_2,COMPRA,4,0.0,100.0,75.0,3,2,75.0,50.0,25.0,100.0,75.0,48.0,FRACA
DNA_9E3D83F3DB3A,DNA_STOP,LADO,,COMPRA,4,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_ESTAVEL,MODERADA,42.6872,8,3,5,37.5,13.684175946152106,0.6,-0.25,4,4.0,3,STOP,5,62.5,37.5,3,2,1,4,70.0,21.602468994692867,0.3086066999241838,62.5,13,motor_c7_dna_fluxo_v5_2,COMPRA,3,50.0,100.0,60.0,3,2,100.0,66.66666666666667,100.0,50.0,-50.0,13.311464006065293,INSTAVEL
DNA_27EB99DE00C9,DNA_STOP,MOTOR_LADO,motor_c7_dna_fluxo_v5_2,VENDA,3,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,FRACA,47.5012,8,3,5,37.5,13.684175946152106,0.6,-0.25,3,3.0,3,STOP,5,62.5,37.5,3,1,1,7,61.11111111111112,28.327886186626586,0.4635472285084349,37.5,10,motor_c7_dna_fluxo_v5_2,VENDA,3,33.333333333333336,100.0,50.0,2,1,66.66666666666667,33.333333333333336,50.0,100.0,50.0,60.91622171932521,MODERADA
DNA_C06285A630DD,DNA_STOP,MOTOR_LADO,motor_operacional_c7_v3_1,COMPRA,2,AJUSTE_ESTRUTURA_VENDA_SUBIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS,MODERADA,45.757,8,3,5,37.5,13.684175946152106,0.6,-0.25,2,2.0,3,STOP,5,62.5,37.5,3,1,1,7,72.22222222222223,20.78698548207745,0.2878197989826108,50.0,11,motor_operacional_c7_v3_1,COMPRA,3,50.0,100.0,66.66666666666667,3,2,100.0,66.66666666666667,66.66666666666667,100.0,33.33333333333333,64.97441608139114,MODERADA
DNA_A50C63B93A95,DNA_GAIN,MOTOR_LADO,motor_c7_dna_fluxo_v5_2,VENDA,2,AJUSTE_ESTRUTURA_VENDA_CAIU > CAMPANHA_ENTRADAS_ACELEROU_POS,FRACA,38.5021,8,5,3,62.5,30.573785458380183,1.6666666666666667,0.25,2,2.0,3,GAIN,5,62.5,37.5,3,1,1,5,60.0,43.20493798938573,0.7200822998230956,62.5,13,motor_c7_dna_fluxo_v5_2,VENDA,3,0.0,100.0,80.0,2,2,66.66666666666667,66.66666666666667,100.0,80.0,-20.0,22.0,INSTAVEL
DNA_270AC6A9E750,DNA_GAIN,MOTOR_LADO,motor_c7_dna_fluxo_v5_2,VENDA,3,AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,FRACA,54.1301,8,5,3,62.5,30.573785458380183,1.6666666666666667,0.25,2,2.0,3,GAIN,5,62.5,37.5,3,1,1,6,50.0,40.82482904638631,0.8164965809277261,50.0,16,motor_c7_dna_fluxo_v5_2,VENDA,3,0.0,100.0,50.0,2,1,66.66666666666667,33.333333333333336,50.0,0.0,-50.0,8.0,INSTAVEL
DNA_D98BE00C2AF5,DNA_GAIN,MOTOR_LADO,motor_c7_dna_fluxo_v5_2,VENDA,4,AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,FRACA,38.5957,8,5,3,62.5,30.573785458380183,1.6666666666666667,0.25,2,2.0,3,GAIN,5,62.5,37.5,3,1,1,4,83.33333333333333,23.570226039551585,0.282842712474619,75.0,15,motor_c7_dna_fluxo_v5_2,VENDA,3,50.0,100.0,100.0,3,2,100.0,66.66666666666667,100.0,50.0,-50.0,5.372583002030481,INSTAVEL
DNA_732510572C91,DNA_GAIN,LADO,,VENDA,4,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_SUBIU,FRACA,37.8701,13,8,5,61.53846153846154,35.522480972268546,1.6,0.2307692307692307,3,3.0,3,GAIN,8,61.53846153846154,38.46153846153846,3,2,1,10,58.333333333333336,24.532669073132908,0.420560041253707,46.15384615384615,10,motor_c7_dna_fluxo_v5_2,VENDA,3,25.0,83.33333333333333,66.66666666666667,2,2,66.66666666666667,66.66666666666667,66.66666666666667,25.0,-41.66666666666667,24.098786443293186,INSTAVEL
DNA_0ACFAB4AE0CD,DNA_STOP,MOTOR,motor_c7_dna_fluxo_v5_2,,3,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS,MODERADA,44.2805,18,7,11,38.888888888888886,20.30499192693116,0.6363636363636364,-0.2222222222222222,4,5.0,4,STOP,11,61.11111111111112,38.888888888888886,4,1,2,12,62.77777777777778,27.369217637230225,0.435969838469154,50.0,11,motor_c7_dna_fluxo_v5_2,VENDA,4,33.333333333333336,100.0,58.888888888888886,2,2,50.0,50.0,70.0,55.55555555555556,-14.444444444444443,41.56685736691212,FRACA
DNA_241F450E2DE1,DNA_GAIN,MOTOR_LADO,motor_c7_dna_fluxo_v5_2,COMPRA,4,AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS > CONFIRMACOES_CANDIDATA_CAIU,MODERADA,58.8139,10,6,4,60.0,31.266954745018637,1.5,0.2,2,2.0,4,GAIN,6,60.0,40.0,4,1,1,9,54.16666666666667,36.08439182435161,0.6661733875264912,40.0,1,motor_c7_dna_fluxo_v5_2,COMPRA,4,0.0,100.0,58.333333333333336,3,2,75.0,50.0,25.0,83.33333333333334,58.33333333333334,56.0,FRACA
DNA_01262391215D,DNA_GAIN,MOTOR,motor_operacional_c7_v3_1,,4,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ACELEROU_POS,FRACA,34.3197,10,6,4,60.0,31.266954745018637,1.5,0.2,3,3.0,2,GAIN,6,60.0,40.0,2,1,2,5,56.25,6.25,0.1111111111111111,80.0,11,motor_operacional_c7_v3_1,VENDA,2,50.0,62.5,56.25,2,1,100.0,50.0,62.5,50.0,-12.5,45.111111111111114,FRACA
DNA_5FF182AC503E,DNA_GAIN,MOTOR,motor_c7_dna_fluxo_v5_2,,4,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS,FRACA,50.0724,10,6,4,60.0,31.266954745018637,1.5,0.2,2,2.0,3,GAIN,6,60.0,40.0,3,1,2,9,71.66666666666667,24.60803843372233,0.3433679781449628,50.0,11,motor_c7_dna_fluxo_v5_2,COMPRA,3,40.0,100.0,75.0,2,2,66.66666666666667,66.66666666666667,100.0,40.0,-60.0,12.530561748402974,INSTAVEL
DNA_A1D21B1FDC5D,DNA_GAIN,MOTOR_LADO,motor_c7_dna_fluxo_v5_2,VENDA,4,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS,FRACA,57.1252,10,6,4,60.0,31.266954745018637,1.5,0.2,2,2.0,3,GAIN,6,60.0,40.0,3,1,1,6,50.0,40.82482904638631,0.8164965809277261,40.0,21,motor_c7_dna_fluxo_v5_2,VENDA,3,0.0,100.0,50.0,2,1,66.66666666666667,33.333333333333336,50.0,0.0,-50.0,16.0,INSTAVEL
DNA_B9D6DF562BD6,DNA_GAIN,MOTOR,motor_c7_dna_fluxo_v5_2,,4,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS,MODERADA,53.7739,10,6,4,60.0,31.266954745018637,1.5,0.2,2,2.0,3,GAIN,6,60.0,40.0,3,1,1,6,50.0,40.82482904638631,0.8164965809277261,40.0,21,motor_c7_dna_fluxo_v5_2,VENDA,3,0.0,100.0,50.0,2,1,66.66666666666667,33.333333333333336,50.0,0.0,-50.0,16.0,INSTAVEL
DNA_12165350A8AA,DNA_GAIN,LADO,,COMPRA,6,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS,FRACA,53.1293,5,3,2,60.0,23.0719932208837,1.5,0.2,1,1.0,2,GAIN,3,60.0,40.0,2,2,1,3,58.333333333333336,8.333333333333336,0.1428571428571429,60.0,20,motor_operacional_c7_v3_1,COMPRA,2,50.0,66.66666666666667,58.333333333333336,2,1,100.0,50.0,50.0,66.66666666666667,16.66666666666667,68.57142857142857,MODERADA
DNA_D2BEE9B0069D,DNA_GAIN,MOTOR,motor_operacional_c7_v3_1,,3,AJUSTE_ESTRUTURA_VENDA_CAIU > CAMPANHA_ENTRADAS_ACELEROU_POS > CAMPANHA_ENTRADAS_CAIU,FRACA,70.4,5,3,2,60.0,23.0719932208837,1.5,0.2,2,2.0,3,GAIN,3,60.0,40.0,3,1,2,4,77.77777777777779,31.426968052735447,0.4040610178208842,60.0,12,motor_operacional_c7_v3_1,VENDA,3,33.333333333333336,100.0,100.0,2,2,66.66666666666667,66.66666666666667,100.0,100.0,0.0,47.67511857432926,FRACA
DNA_6CEF91CE8DEB,DNA_GAIN,LADO,,COMPRA,5,AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS > CONFIRMACOES_CANDIDATA_CAIU,FRACA,48.2585,5,3,2,60.0,23.0719932208837,1.5,0.2,1,1.0,3,GAIN,3,60.0,40.0,3,2,1,4,33.333333333333336,47.14045207910317,1.414213562373095,60.0,12,motor_c7_dna_fluxo_v5_2,COMPRA,3,0.0,100.0,0.0,1,1,33.333333333333336,33.333333333333336,0.0,0.0,0.0,40.0,FRACA
DNA_1D4899DEA527,DNA_GAIN,LADO,,VENDA,2,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_SUBIU,FRACA,50.1722,5,3,2,60.0,23.0719932208837,1.5,0.2,2,2.0,3,GAIN,3,60.0,40.0,3,2,1,4,50.0,40.82482904638631,0.8164965809277261,40.0,2,motor_c7_dna_fluxo_v5_2,VENDA,3,0.0,100.0,50.0,2,1,66.66666666666667,33.333333333333336,50.0,100.0,50.0,56.0,FRACA
DNA_1F9234FD4012,DNA_GAIN,MOTOR_LADO,motor_c7_dna_fluxo_v5_2,VENDA,3,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_SUBIU,FRACA,35.7946,5,3,2,60.0,23.0719932208837,1.5,0.2,2,2.0,3,GAIN,3,60.0,40.0,3,1,1,4,66.66666666666667,23.570226039551585,0.3535533905932737,40.0,12,motor_c7_dna_fluxo_v5_2,VENDA,3,50.0,100.0,50.0,3,1,100.0,33.333333333333336,100.0,50.0,-50.0,27.715728752538098,INSTAVEL
DNA_167949D8A9FE,DNA_GAIN,MOTOR_LADO,motor_c7_dna_fluxo_v5_2,COMPRA,3,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_SUBIU,FRACA,35.4783,5,3,2,60.0,23.0719932208837,1.5,0.2,2,2.0,3,GAIN,3,60.0,40.0,3,1,1,5,66.66666666666667,47.14045207910317,0.7071067811865475,40.0,12,motor_c7_dna_fluxo_v5_2,COMPRA,3,0.0,100.0,100.0,2,2,66.66666666666667,66.66666666666667,100.0,100.0,0.0,56.0,FRACA
DNA_C730BE8095AC,DNA_GAIN,MOTOR,motor_operacional_c7_v3_1,,5,AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU,FRACA,53.8464,5,3,2,60.0,23.0719932208837,1.5,0.2,2,2.0,3,GAIN,3,60.0,40.0,3,1,1,5,66.66666666666667,47.14045207910317,0.7071067811865475,40.0,10,motor_operacional_c7_v3_1,VENDA,3,0.0,100.0,100.0,2,2,66.66666666666667,66.66666666666667,100.0,100.0,0.0,56.0,FRACA
DNA_45BFA82FC82E,DNA_GAIN,LADO,,VENDA,3,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_ESTAVEL,MODERADA,36.5007,17,10,7,58.8235294117647,36.00507438551554,1.4285714285714286,0.1764705882352941,2,2.0,3,GAIN,10,58.8235294117647,41.1764705882353,3,2,1,9,54.16666666666668,14.829275350043488,0.273771237231572,47.05882352941177,10,motor_operacional_c7_v3_1,VENDA,3,33.333333333333336,66.66666666666667,62.5,2,2,66.66666666666667,66.66666666666667,62.5,33.333333333333336,-29.166666666666664,45.11790886461149,FRACA
DNA_8676387BEA87,DNA_GAIN,MOTOR,motor_c7_dna_fluxo_v5_2,,6,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU,MODERADA,37.5734,12,7,5,58.333333333333336,31.950733565537284,1.4,0.1666666666666666,4,4.0,3,GAIN,7,58.333333333333336,41.66666666666666,3,1,2,9,63.333333333333336,26.246692913372705,0.4144214670532532,41.66666666666666,13,motor_c7_dna_fluxo_v5_2,COMPRA,3,40.0,100.0,50.0,2,1,66.66666666666667,33.333333333333336,40.0,100.0,60.0,61.51294930240641,MODERADA
DNA_FD7242040785,DNA_GAIN,GLOBAL,,,6,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU,MODERADA,43.921,14,8,6,57.142857142857146,32.59026690286936,1.3333333333333333,0.1428571428571428,4,4.0,3,GAIN,8,57.142857142857146,42.85714285714285,3,2,2,11,58.333333333333336,14.337208778404378,0.2457807219155036,35.714285714285715,13,motor_c7_dna_fluxo_v5_2,COMPRA,3,40.0,75.0,60.0,2,2,66.66666666666667,66.66666666666667,40.0,75.0,35.0,79.76611367533114,MODERADA
DNA_95D05068BD64,DNA_STOP,MOTOR_LADO,motor_operacional_c7_v3_1,COMPRA,2,AJUSTE_ESTRUTURA_VENDA_SUBIU > CAMPANHA_ENTRADAS_ACELEROU_NEG,FRACA,40.0337,7,3,4,42.85714285714285,15.821692226262684,0.75,-0.1428571428571428,3,3.0,4,STOP,4,57.142857142857146,42.85714285714285,4,1,1,6,58.333333333333336,43.30127018922193,0.7423074889580902,42.85714285714285,20,motor_operacional_c7_v3_1,COMPRA,4,0.0,100.0,66.66666666666667,2,2,50.0,50.0,100.0,16.666666666666668,-83.33333333333333,0.0,INSTAVEL
DNA_1CD7FBA80F50,DNA_GAIN,MOTOR,motor_c7_dna_fluxo_v5_2,,5,AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS > CONFIRMACOES_CANDIDATA_CAIU,MODERADA,43.2057,7,4,3,57.142857142857146,25.04542304090258,1.3333333333333333,0.1428571428571428,3,3.0,3,GAIN,4,57.142857142857146,42.85714285714285,3,1,2,6,50.0,40.82482904638631,0.8164965809277261,57.142857142857146,1,motor_c7_dna_fluxo_v5_2,COMPRA,3,0.0,100.0,50.0,2,1,66.66666666666667,33.333333333333336,50.0,100.0,50.0,42.28571428571428,FRACA
