candidate_id,rank_cientifico,gene_id,gene_key,family,source_plugin,status_elegibilidade,motivo_elegibilidade,historias_total,historias_com_gene,historias_sem_gene,gain_com_gene,stop_com_gene,gain_sem_gene,stop_sem_gene,cobertura_pct,taxa_gain_gene_pct,taxa_gain_base_pct,lift_gain,leverage,conviction,entropia_alvo,information_gain,mutual_information,odds_ratio,fisher_p,chi2,chi2_p,phi_mcc,bayes_media_pct,bayes_ic_inferior_pct,bayes_ic_superior_pct,bootstrap_media_pct,bootstrap_ic_inferior_pct,bootstrap_ic_superior_pct,bootstrap_desvio_pp,dep_n_a,dep_jaccard_a,dep_n_b,dep_jaccard_b,ant_n_a,ant_n_b,score_qualidade,score_informacao,score_significancia,score_robustez,score_evidencia,score_rede,indice_candidato_0_100,faixa_evidencia
CGENE_D04B4AB3B03D,185,GENE_B359B59B45D7,TOKEN::CONFIRMACOES_CANDIDATA_ESTAVEL,TOKEN,sequence,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,253,575,71,182,193,382,30.5555555556,28.0632411067,31.884057971,0.880165289256,-0.0116747181965,0.946886446886,0.903116172157,0.00216192366953,0.00216192366953,0.77213460115,0.124525426194,2.44891155266,0.11760639297,-0.0543840293482,28.2352941176,22.8891526586,33.9047840813,28.1383399209,22.5296442688,33.5968379447,2.86020381635,175,0.155235289294,364,0.160222813915,7,21,0.405516431925,0.7063771518,0.726525821596,0.706572769953,0.786971830986,0.603286384977,62.2085289515,FAIXA_EVIDENCIA_MODERADA
CGENE_A26D470CD743,186,GENE_06F6DD284AA5,NUM::DIAS_AVALIADOS::ATE_P25,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,460,368,151,309,113,255,55.5555555556,32.8260869565,31.884057971,1.02954545455,0.00523349436393,1.01402373247,0.903116172157,0.000368970646087,0.000368970646087,1.1027579689,0.548507892102,0.42290860735,0.515489262362,0.022599982027,32.9004329004,28.6931862542,37.2479094484,32.6667391304,28.0434782609,37.1739130435,2.26318958194,694,0.177653618304,18,0.183985792037,,,0.671361502347,0.35289514867,0.365023474178,0.817683881064,0.886150234742,0.846537558685,62.1219679186,FAIXA_EVIDENCIA_MODERADA
CGENE_136D9B30FB57,187,GENE_93A0ED4CFCDF,NUM::TAXA_ALVO_MEDIA_DIAS_PCT::ATE_P90,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,249,579,47,202,217,362,30.0724637681,18.875502008,31.884057971,0.592004381161,-0.0391199327872,0.839647008179,0.903116172157,0.0256509916358,0.0256509916358,0.388146187891,7.07156452854e-08,27.7451413777,1.38395341075e-07,-0.183053611962,19.1235059761,14.5090681428,24.2037636819,18.9253012048,14.4578313253,23.6947791165,2.41481301108,254,0.165184926623,342,0.15154335968,4,,0.119718309859,0.97613458529,0.975938967136,0.655712050078,0.781690140845,0.674002347418,62.0544796557,FAIXA_EVIDENCIA_MODERADA
CGENE_531D0F25F71B,188,GENE_696340EBE277,FAIXA_POS_09::AJUSTE_ESTRUTURA_VENDA_ESTAVEL,FAIXA_POS_09,sequence,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,207,621,55,152,209,412,25,26.5700483092,31.884057971,0.833333333333,-0.0132850241546,0.927631578947,0.903116172157,0.0031972450245,0.0031972450245,0.713296398892,0.0588201554995,3.58865248227,0.058175397932,-0.0658340440456,26.7942583732,21.0233191238,32.9858038977,26.6251207729,21.2439613527,32.8502415459,3.05522619527,260,0.16377546534,176,0.149638831079,69,32,0.349765258216,0.783255086072,0.802816901408,0.683881064163,0.759389671362,0.512617370892,62.0349178404,FAIXA_EVIDENCIA_MODERADA
CGENE_2F45EBE1B168,189,GENE_21C5C31AEAEA,POS_001::CAMPANHA_ENTRADAS_ACELEROU_POS,POS_001,sequence,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,22,806,10,12,254,552,2.65700483092,45.4545454545,31.884057971,1.42561983471,0.00360568508017,1.24879227053,0.903116172157,0.00157765396321,0.00157765396321,1.81102362205,0.170824227959,1.91640156187,0.166253893264,0.0481091949626,45.8333333333,26.8196186176,65.5053392548,45.8909090909,27.2727272727,68.1818181818,10.7952626054,175,0.0746024958099,24,0.118775668404,197,26,0.899061032864,0.632824726135,0.673122065728,0.408059467919,0.317488262911,0.181044600939,61.9664514867,FAIXA_EVIDENCIA_MODERADA
CGENE_A9CF3F35C1C3,190,GENE_BE53F48DC5A4,POS_000::AJUSTE_ESTRUTURA_CAIU,POS_000,sequence,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,109,719,39,70,225,494,13.1642512077,35.7798165138,31.884057971,1.1221851543,0.00512847441014,1.06066252588,0.903116172157,0.000751320939359,0.000751320939359,1.22323809524,0.377839402263,0.877181877094,0.348974703978,0.0325484009175,36.036036036,27.4024223526,45.146374002,35.7623853211,27.5229357798,45.871559633,4.61221712958,98,0.127500301653,295,0.123023645542,32,79,0.757629107981,0.473982785603,0.489436619718,0.669405320814,0.654929577465,0.482981220657,61.9023865415,FAIXA_EVIDENCIA_MODERADA
CGENE_0B3C1B32A96D,191,GENE_605BD1A43D47,NUM::APARICOES::ACIMA_P90,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,201,627,50,151,214,413,24.2753623188,24.8756218905,31.884057971,0.780189959294,-0.0170132325142,0.906708897207,0.903116172157,0.00539632761467,0.00539632761467,0.639041901343,0.01487880679,6.00314356512,0.0142804115794,-0.0851479499919,25.1231527094,19.4130905546,31.2973984007,24.7616915423,19.4029850746,30.8457711443,3.0514258174,271,0.186666785818,145,0.169901368879,57,40,0.257629107981,0.874608763693,0.87734741784,0.664319248826,0.755868544601,0.507629107981,61.7644757433,FAIXA_EVIDENCIA_MODERADA
CGENE_317CAC6A0CEE,192,GENE_25657B59BAC0,FAIXA_POS_00::AJUSTE_ESTRUTURA_CAIU,FAIXA_POS_00,sequence,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,109,719,39,70,225,494,13.1642512077,35.7798165138,31.884057971,1.1221851543,0.00512847441014,1.06066252588,0.903116172157,0.000751320939359,0.000751320939359,1.22323809524,0.377839402263,0.877181877094,0.348974703978,0.0325484009175,36.036036036,27.4024223526,45.146374002,35.7266055046,26.6055045872,44.9541284404,4.49884559842,339,0.124794211206,54,0.120032729598,94,17,0.757629107981,0.473982785603,0.489436619718,0.659233176839,0.654929577465,0.482981220657,61.698943662,FAIXA_EVIDENCIA_MODERADA
CGENE_5FB680B6AE17,193,GENE_047FF08CDB13,NUM::ULTIMA_POSICAO::ATE_P75,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,403,425,121,282,143,282,48.6714975845,30.0248138958,31.884057971,0.941687344913,-0.00904921935168,0.973429951691,0.903116172157,0.00108973247092,0.00108973247092,0.846153846154,0.296307610826,1.24967450007,0.263614655107,-0.0388493078432,30.1234567901,25.7567225565,34.6761290628,30.023573201,25.5583126551,34.4913151365,2.30008747068,662,0.174696405667,12,0.146813625038,1,,0.487676056338,0.535798122066,0.553403755869,0.787167449139,0.858568075117,0.719776995305,61.57521518,FAIXA_EVIDENCIA_MODERADA
CGENE_D313EA7931DD,194,GENE_77E8CDE11B59,NUM::COBERTURA_HISTORIA_MEDIANA_PCT::ATE_P90,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,200,628,43,157,221,407,24.154589372,21.5,31.884057971,0.674318181818,-0.0250822656305,0.867719006739,0.903116172157,0.0119983315665,0.0119983315665,0.504395192668,0.000247302104638,13.0921972366,0.000296528332587,-0.125745108896,21.7821782178,16.3791193736,27.7142599956,21.637,16.4875,27.5125,3.00944974834,302,0.158242149225,255,0.156072750749,15,13,0.183098591549,0.93661971831,0.93603286385,0.635367762128,0.753521126761,0.610915492958,61.5629890454,FAIXA_EVIDENCIA_MODERADA
CGENE_06DF53AC7D49,195,GENE_B1EC40FE594E,NGRAM3::AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG=>AJUSTE_ESTRUTURA_COMPRA_SUBIU=>AJUSTE_ESTRUTURA_SUBIU,NGRAM3,sequence,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,17,811,8,9,256,555,2.05314009662,47.0588235294,31.884057971,1.47593582888,0.00311559196247,1.28663446055,0.903116172157,0.00150715365242,0.00150715365242,1.92708333333,0.192695123072,1.84026356227,0.174920059282,0.047143828166,47.3684210526,26.0190582895,69.2428341001,47.2588235294,23.5294117647,70.5882352941,11.7157965861,71,0.0908909192343,151,0.078556350108,,,0.920774647887,0.618740219092,0.647300469484,0.329616588419,0.242957746479,0.56191314554,61.5390258216,FAIXA_EVIDENCIA_MODERADA
CGENE_12E191631E42,196,GENE_BDA9D96ADC96,NUM::PREVISOES::ACIMA_P90,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,201,627,50,151,214,413,24.2753623188,24.8756218905,31.884057971,0.780189959294,-0.0170132325142,0.906708897207,0.903116172157,0.00539632761467,0.00539632761467,0.639041901343,0.01487880679,6.00314356512,0.0142804115794,-0.0851479499919,25.1231527094,19.4130905546,31.2973984007,24.8417910448,18.9054726368,31.3432835821,3.1387940697,108,0.175033494976,308,0.182853181775,29,68,0.257629107981,0.874608763693,0.87734741784,0.649843505477,0.755868544601,0.507629107981,61.4749608764,FAIXA_EVIDENCIA_MODERADA
CGENE_DB75316B8572,197,GENE_FEBBBC0E0C1A,POS_001::AJUSTE_ESTRUTURA_ESTAVEL,POS_001,sequence,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,196,632,47,149,217,415,23.6714975845,23.9795918367,31.884057971,0.752087198516,-0.0187110551005,0.896021787764,0.903116172157,0.00667579064828,0.00667579064828,0.60325364179,0.00653354341199,7.38740754792,0.0065682090612,-0.0944562850856,24.2424242424,18.5447669043,30.4328090852,24.0693877551,18.3673469388,30.1020408163,3.03347861315,2,0.202464730565,394,0.180645368359,,121,0.239436619718,0.89358372457,0.896126760563,0.652973395931,0.745892018779,0.473591549296,61.3830203443,FAIXA_EVIDENCIA_MODERADA
CGENE_916EE915C5DE,198,GENE_FFE891D4E357,NUM::PRIMEIRA_POSICAO::ATE_P75,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,403,425,121,282,143,282,48.6714975845,30.0248138958,31.884057971,0.941687344913,-0.00904921935168,0.973429951691,0.903116172157,0.00108973247092,0.00108973247092,0.846153846154,0.296307610826,1.24967450007,0.263614655107,-0.0388493078432,30.1234567901,25.7567225565,34.6761290628,29.8714640199,25.3101736973,34.7394540943,2.32494238292,,,674,0.174199976339,,1,0.487676056338,0.535798122066,0.553403755869,0.776995305164,0.858568075117,0.719776995305,61.3717723005,FAIXA_EVIDENCIA_MODERADA
CGENE_D8F37038771B,199,GENE_EA5B1B502F35,POS_002::AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS,POS_002,sequence,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,60,768,23,37,241,527,7.24637681159,38.3333333333,31.884057971,1.20227272727,0.00467338794371,1.10458284371,0.903116172157,0.00104825690501,0.00104825690501,1.35931367052,0.313706772964,1.23885320962,0.265692182801,0.0386807384693,38.7096774194,27.072892107,51.0366941205,38.3533333333,26.6666666667,51.6666666667,6.19894473315,23,0.144205236021,292,0.119376376694,18,157,0.81338028169,0.532863849765,0.545187793427,0.555359937402,0.526408450704,0.336561032864,61.2905907668,FAIXA_EVIDENCIA_MODERADA
CGENE_0F0DD1655D37,200,GENE_4C1EE0F19C2C,TEMPO::MINUTO::30,TEMPO,temporal,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,14,814,7,7,257,557,1.69082125604,50,31.884057971,1.56818181818,0.00306308198558,1.36231884058,0.903116172157,0.00174817832656,0.00174817832656,2.1673151751,0.154964447589,2.15195633474,0.142388356281,0.0509802028302,50,26.5861347277,73.4138652723,50.2714285714,21.4285714286,78.5714285714,13.732599848,68,0.0180183522063,31,0.0175378303915,,,0.945422535211,0.663732394366,0.696596244131,0.250195618153,0.195422535211,0.448063380282,61.2847222222,FAIXA_EVIDENCIA_MODERADA
CGENE_0BDB002535E0,201,GENE_C11157037AA4,NGRAM3::AJUSTE_ESTRUTURA_COMPRA_ESTAVEL=>AJUSTE_ESTRUTURA_SUBIU=>AJUSTE_ESTRUTURA_VENDA_ESTAVEL,NGRAM3,sequence,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,17,811,8,9,256,555,2.05314009662,47.0588235294,31.884057971,1.47593582888,0.00311559196247,1.28663446055,0.903116172157,0.00150715365242,0.00150715365242,1.92708333333,0.192695123072,1.84026356227,0.174920059282,0.047143828166,47.3684210526,26.0190582895,69.2428341001,46.8352941176,23.5294117647,70.5882352941,11.7537427574,29,0.0653221450305,105,0.0468562252391,,,0.920774647887,0.618740219092,0.647300469484,0.328051643192,0.242957746479,0.486795774648,61.1321400626,FAIXA_EVIDENCIA_MODERADA
CGENE_492B745470A5,202,GENE_4DCD5D4332DB,NUM::MAX_DRAWDOWN_R::ACIMA_P90,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,196,632,40,156,224,408,23.6714975845,20.4081632653,31.884057971,0.640074211503,-0.0271651613807,0.855815681903,0.903116172157,0.0143774640757,0.0143774640757,0.467032967033,7.28281638279e-05,15.5711282677,7.9458691946e-05,-0.137133914362,20.7070707071,15.3685173774,26.6058462939,20.5229591837,15.306122449,26.0331632653,2.78152938896,341,0.172361832794,139,0.160237859925,20,8,0.156103286385,0.952269170579,0.951877934272,0.636541471049,0.745892018779,0.578638497653,61.0895931142,FAIXA_EVIDENCIA_MODERADA
CGENE_F151551DEC84,203,GENE_685DB6CC2BF3,NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::POSITIVO,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,823,5,263,560,1,4,99.3961352657,31.9562575942,31.884057971,1.00226444273,0.000717636350907,1.0010610766,0.903116172157,0.00030992649458,0.00030992649458,1.87857142857,1,0.32712043263,0.567359621549,0.0198764429984,32,28.861170794,35.2214912974,31.8445929526,29.0400972053,34.9969623329,1.54757094154,474,0.218881253136,314,0.199211811846,,,0.639671361502,0.31396713615,0.194248826291,0.949530516432,0.93661971831,0.864143192488,61.0607394366,FAIXA_EVIDENCIA_MODERADA
CGENE_4064C56D3401,204,GENE_D55102B46F68,TRANSICAO::AJUSTE_ESTRUTURA_SUBIU=>AJUSTE_ESTRUTURA_VENDA_ESTAVEL,TRANSICAO,sequence,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,17,811,8,9,256,555,2.05314009662,47.0588235294,31.884057971,1.47593582888,0.00311559196247,1.28663446055,0.903116172157,0.00150715365242,0.00150715365242,1.92708333333,0.192695123072,1.84026356227,0.174920059282,0.047143828166,47.3684210526,26.0190582895,69.2428341001,46.6,23.5294117647,70.5882352941,12.1953735261,20,0.0268949578642,114,0.0550556727957,,,0.920774647887,0.618740219092,0.647300469484,0.321009389671,0.242957746479,0.486795774648,60.9912949922,FAIXA_EVIDENCIA_MODERADA
CGENE_2686D81A7633,205,GENE_FA9B1572476D,NGRAM3::AJUSTE_ESTRUTURA_ACELEROU_NEG=>AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG=>AJUSTE_ESTRUTURA_COMPRA_CAIU,NGRAM3,sequence,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,9,819,5,4,259,560,1.08695652174,55.5555555556,31.884057971,1.74242424242,0.00257298886788,1.53260869565,0.903116172157,0.00188400423111,0.00188400423111,2.7027027027,0.153246213103,2.34756732629,0.12547868475,0.0532468425306,54.5454545455,26.2378076607,81.2913971553,55.8666666667,22.2222222222,88.8888888889,16.9514322332,1,0.0108958837772,111,0.0262339668051,,,0.964201877934,0.681338028169,0.705399061033,0.224765258216,0.100352112676,0.468016431925,60.9727112676,FAIXA_EVIDENCIA_MODERADA
CGENE_CCC297151773,206,GENE_A89D1C05F3BF,NGRAM2::AJUSTE_ESTRUTURA_SUBIU=>AJUSTE_ESTRUTURA_VENDA_ESTAVEL,NGRAM2,sequence,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,17,811,8,9,256,555,2.05314009662,47.0588235294,31.884057971,1.47593582888,0.00311559196247,1.28663446055,0.903116172157,0.00150715365242,0.00150715365242,1.92708333333,0.192695123072,1.84026356227,0.174920059282,0.047143828166,47.3684210526,26.0190582895,69.2428341001,47.2176470588,23.5294117647,70.5882352941,12.2751410335,44,0.0729498698572,90,0.0400494620253,,,0.920774647887,0.618740219092,0.647300469484,0.319835680751,0.242957746479,0.486795774648,60.9678208138,FAIXA_EVIDENCIA_MODERADA
CGENE_7FE0D5439639,207,GENE_BE7297C7BC8B,FAIXA_POS_09::CAMPANHA_ENTRADAS_ACELEROU_POS,FAIXA_POS_09,sequence,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,22,806,10,12,254,552,2.65700483092,45.4545454545,31.884057971,1.42561983471,0.00360568508017,1.24879227053,0.903116172157,0.00157765396321,0.00157765396321,1.81102362205,0.170824227959,1.91640156187,0.166253893264,0.0481091949626,45.8333333333,26.8196186176,65.5053392548,45.3318181818,22.7272727273,63.6363636364,10.6501084082,49,0.058732745534,161,0.0654173519622,57,143,0.899061032864,0.632824726135,0.673122065728,0.349960876369,0.317488262911,0.209800469484,60.9482589984,FAIXA_EVIDENCIA_MODERADA
CGENE_C5255721D0A6,208,GENE_3CAC3B45F3BF,NUM::HORA::POSITIVO,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,816,12,261,555,3,9,98.5507246377,31.9852941176,31.884057971,1.00317513369,0.000997689561017,1.00148844497,0.903116172157,0.000241712071467,0.000241712071467,1.41081081081,0.761165204125,0.265697889407,0.606232374794,0.0179134354824,32.0293398533,28.8764684712,35.2654448406,32.0058823529,28.918504902,35.0490196078,1.6225743765,615,0.208393967215,173,0.213077129354,,,0.642018779343,0.275234741784,0.255868544601,0.932316118936,0.931924882629,0.864143192488,60.8895735524,FAIXA_EVIDENCIA_MODERADA
CGENE_3C271CD1E431,209,GENE_57D985EB0296,TEMPO::HORA::06,TEMPO,temporal,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,9,819,5,4,259,560,1.08695652174,55.5555555556,31.884057971,1.74242424242,0.00257298886788,1.53260869565,0.903116172157,0.00188400423111,0.00188400423111,2.7027027027,0.153246213103,2.34756732629,0.12547868475,0.0532468425306,54.5454545455,26.2378076607,81.2913971553,54.9111111111,22.2222222222,88.8888888889,16.4234882267,50,0.0121882833532,26,0.0155018771663,,,0.964201877934,0.681338028169,0.705399061033,0.22672143975,0.100352112676,0.43661971831,60.8548513302,FAIXA_EVIDENCIA_MODERADA
CGENE_7AE337CA322F,210,GENE_44A66F10EF2F,FAIXA_POS_06::AJUSTE_ESTRUTURA_COMPRA_ESTAVEL,FAIXA_POS_06,sequence,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,46,782,18,28,246,536,5.55555555556,39.1304347826,31.884057971,1.22727272727,0.00402576489533,1.11904761905,0.903116172157,0.000992646516077,0.000992646516077,1.40069686411,0.328362217275,1.1776083741,0.277843421371,0.0377124957524,39.5833333333,26.3692448125,53.6200617108,39.6304347826,26.0869565217,52.2282608696,6.87558318651,234,0.0824017510813,79,0.0855090311167,100,33,0.830985915493,0.52151799687,0.536971830986,0.526995305164,0.477699530516,0.384976525822,60.6562989045,FAIXA_EVIDENCIA_MODERADA
CGENE_4CBAA791A537,211,GENE_6D70B1A68E13,NUM::COBERTURA_HISTORIA_MEDIA_PCT::ATE_P75,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,380,448,114,266,150,298,45.8937198068,30,31.884057971,0.940909090909,-0.00864664286214,0.973084886128,0.903116172157,0.00100201259484,0.00100201259484,0.851428571429,0.295504052327,1.14789479138,0.283990277468,-0.0372336724807,30.1047120419,25.612717774,34.7940253986,29.9665789474,25.5263157895,34.7368421053,2.31884540467,372,0.185762656762,273,0.179298991857,2,,0.478873239437,0.52151799687,0.545774647887,0.782081377152,0.849765258216,0.698356807512,60.6142410016,FAIXA_EVIDENCIA_MODERADA
CGENE_52C15190A328,212,GENE_594503662151,COMPRIMENTO_SEQ_2,COMPRIMENTO_SEQ_2,sequence,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,304,524,89,215,175,349,36.7149758454,29.2763157895,31.884057971,0.918211722488,-0.00957431912063,0.963127738456,0.903116172157,0.00131920554225,0.00131920554225,0.825541528239,0.245949060771,1.50410993575,0.220040062525,-0.0426210968115,29.4117647059,24.447036798,34.6313943837,29.2282894737,24.6710526316,34.2105263158,2.56544168332,380,0.161233913704,193,0.15665437104,8,3,0.445422535211,0.58548513302,0.595070422535,0.757042253521,0.821009389671,0.642899061033,60.5638693271,FAIXA_EVIDENCIA_MODERADA
CGENE_6E08A27F61B1,213,GENE_EBF7A8D79FF5,NGRAM2::AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS=>AJUSTE_ESTRUTURA_VENDA_ESTAVEL,NGRAM2,sequence,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,31,797,13,18,251,546,3.74396135266,41.935483871,31.884057971,1.31524926686,0.00376321501085,1.1731078905,0.903116172157,0.00124864591687,0.00124864591687,1.57104913679,0.240405581153,1.49818933999,0.220950171844,0.042537129845,42.4242424242,26.3638124411,59.3550753424,41.7935483871,25.8064516129,58.064516129,8.65891375412,15,0.0541452051489,207,0.062584036757,21,223,0.864436619718,0.568270735524,0.602699530516,0.464397496088,0.394366197183,0.192194835681,60.5315923318,FAIXA_EVIDENCIA_MODERADA
CGENE_CC7F5256D5D6,214,GENE_0CC94BC940C6,TRANSICAO::AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS=>AJUSTE_ESTRUTURA_VENDA_ESTAVEL,TRANSICAO,sequence,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,31,797,13,18,251,546,3.74396135266,41.935483871,31.884057971,1.31524926686,0.00376321501085,1.1731078905,0.903116172157,0.00124864591687,0.00124864591687,1.57104913679,0.240405581153,1.49818933999,0.220950171844,0.042537129845,42.4242424242,26.3638124411,59.3550753424,41.8451612903,25.8064516129,58.064516129,8.70519508227,208,0.062306114705,14,0.0576715590925,232,12,0.864436619718,0.568270735524,0.602699530516,0.463223787167,0.394366197183,0.192194835681,60.5081181534,FAIXA_EVIDENCIA_BAIXA
CGENE_3FA2F27960B9,215,GENE_941F584722E4,NUM::PROPORCAO_DIAS_ACIMA_50_PCT::POSITIVO,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,826,2,263,563,1,1,99.7584541063,31.8401937046,31.884057971,0.998624257099,-0.000437583140797,0.999356449661,0.903116172157,0.000245841109267,0.000245841109267,0.467140319716,0.536284457529,0.302956149512,0.582035088277,-0.0191282270339,31.884057971,28.7541587412,35.0968502388,31.7497578692,28.8105326877,34.8668280872,1.57616931663,336,0.218095685382,452,0.206055001865,,,0.573356807512,0.284428794992,0.338615023474,0.93838028169,0.93955399061,0.864143192488,60.4523669797,FAIXA_EVIDENCIA_BAIXA
CGENE_B83B7585A804,216,GENE_2BDAFC3EA13B,NUM::TAMANHO::ATE_P10,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,304,524,89,215,175,349,36.7149758454,29.2763157895,31.884057971,0.918211722488,-0.00957431912063,0.963127738456,0.903116172157,0.00131920554225,0.00131920554225,0.825541528239,0.245949060771,1.50410993575,0.220040062525,-0.0426210968115,29.4117647059,24.447036798,34.6313943837,29.2661184211,24.3421052632,34.2105263158,2.64434939354,487,0.158969857166,86,0.163777446261,11,,0.445422535211,0.58548513302,0.595070422535,0.748435054773,0.821009389671,0.642899061033,60.3917253521,FAIXA_EVIDENCIA_BAIXA
CGENE_5B3C3EF0C568,217,GENE_E6588B632C99,NUM::COBERTURA_HISTORIA_MEDIA_PCT::ATE_P10,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,175,653,46,129,218,435,21.1352657005,26.2857142857,31.884057971,0.824415584416,-0.0118322481271,0.924053477137,0.903116172157,0.00286286367778,0.00286286367778,0.71154256454,0.0826342507046,3.20222585664,0.0735381217329,-0.0621886045203,26.5536723164,20.3283309868,33.2807905926,26.1508571429,20,32.5857142857,3.32963226535,52,0.126834481807,469,0.137597150185,2,22,0.339201877934,0.759780907668,0.776995305164,0.652582159624,0.726525821596,0.602112676056,60.3540688576,FAIXA_EVIDENCIA_BAIXA
CGENE_A2C8EE2B2BFC,218,GENE_428EECD16B1F,POS_002::AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS,POS_002,sequence,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,67,761,25,42,239,522,8.09178743961,37.3134328358,31.884057971,1.17028493894,0.0043933347336,1.08661145618,0.903116172157,0.000840926204077,0.000840926204077,1.30005977286,0.339445826529,0.989458950719,0.319874647619,0.0345687537055,37.6811594203,26.706886274,49.3320906223,37.3074626866,25.3731343284,49.2537313433,5.99772217328,281,0.106363642114,88,0.112479830399,89,32,0.791079812207,0.491784037559,0.514671361502,0.553794992175,0.56396713615,0.451291079812,60.260172144,FAIXA_EVIDENCIA_BAIXA
CGENE_433E7211B386,219,GENE_DB3492FC44AB,TEMPO::HORA::19,TEMPO,temporal,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,37,791,15,22,249,542,4.46859903382,40.5405405405,31.884057971,1.2714987715,0.00386823496464,1.14558629776,0.903116172157,0.00111984232191,0.00111984232191,1.48411829135,0.27925876614,1.33633744517,0.247680901311,0.0401737988311,41.0256410256,26.3098237251,56.613846139,40.1837837838,24.3243243243,56.7567567568,7.88109177653,31,0.053759454876,199,0.0443688629472,12,49,0.846830985915,0.549882629108,0.570422535211,0.454225352113,0.433098591549,0.37323943662,60.2406103286,FAIXA_EVIDENCIA_BAIXA
CGENE_7C24FA31FAA9,220,GENE_540E9745E874,POS_000::AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS,POS_000,sequence,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,104,724,37,67,227,497,12.5603864734,35.5769230769,31.884057971,1.11582167832,0.00463838129245,1.05732208523,0.903116172157,0.000640107694941,0.000640107694941,1.20908672497,0.430948065462,0.746843559931,0.387477422118,0.0300330647081,35.8490566038,27.0364921058,45.1675170172,35.3836538462,26.8990384615,44.2548076923,4.66520973766,288,0.124088310413,138,0.115925491152,56,33,0.74941314554,0.429773082942,0.449530516432,0.666666666667,0.645539906103,0.521420187793,60.2166471049,FAIXA_EVIDENCIA_BAIXA
CGENE_ABF5DD89BB18,221,GENE_7BC08CAA8479,TEMPO::MINUTO::55,TEMPO,temporal,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,12,816,6,6,258,558,1.44927536232,50,31.884057971,1.56818181818,0.00262549884478,1.36231884058,0.903116172157,0.00149448719449,0.00149448719449,2.16279069767,0.212962242298,1.84001308454,0.174949413668,0.0471406196905,50,25.134548227,74.865451773,49.8,25,75,13.9896843003,48,0.0151237823884,43,0.0153872801987,,,0.945422535211,0.615805946792,0.635563380282,0.308098591549,0.159624413146,0.443661971831,60.188771518,FAIXA_EVIDENCIA_BAIXA
